ID,CreatedAt,Phone,Net Model,Model Median,Model mAP,Batch size,Delegate
LNZgFAHcn9WBjoEHmj00,2024-09-06 11:48:11.496000+00:00,Motorola Razr 50 Ultra,mobilenet_v1_0.25_128_quant,1445078,39.5,1,NNAPI
LNZgFAHcn9WBjoEHmj00,2024-09-06 11:48:11.496000+00:00,Motorola Razr 50 Ultra,mobilenet_v1_0.25_160_quant,2246641,43.4,1,NNAPI
CorntXrtB6EMjSDC4WNv,2024-09-03 19:41:11.927000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_uint8,526447304,64.9,16,NNAPI
CorntXrtB6EMjSDC4WNv,2024-09-03 19:41:11.927000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_uint8,1379264687,73.9,16,NNAPI
CorntXrtB6EMjSDC4WNv,2024-09-03 19:41:11.927000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_minimalistic,126280039,61.9,16,NNAPI
CorntXrtB6EMjSDC4WNv,2024-09-03 19:41:11.927000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic_uint8,951984453,71.3,16,NNAPI
CorntXrtB6EMjSDC4WNv,2024-09-03 19:41:11.927000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic,310942480,72.3,16,NNAPI
CorntXrtB6EMjSDC4WNv,2024-09-03 19:41:11.927000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small,323419688,67.5,16,NNAPI
CorntXrtB6EMjSDC4WNv,2024-09-03 19:41:11.927000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large,440626015,75.2,16,NNAPI
Q3jQmWvyyQ9eVF4wDIP1,2024-09-10 18:12:46.110000+00:00,Xiaomi MI 9,mobilenet_v1_1.0_224,782602447,70.9,32,GPU
dNMR04sSMs1Na9shx1k7,2024-09-10 18:00:40.834000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small_uint8,292608124,64.9,16,GPU
dNMR04sSMs1Na9shx1k7,2024-09-10 18:00:40.834000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_uint8,610535598,73.9,16,GPU
dNMR04sSMs1Na9shx1k7,2024-09-10 18:00:40.834000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small_minimalistic,366512057,61.9,16,GPU
dNMR04sSMs1Na9shx1k7,2024-09-10 18:00:40.834000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large_minimalistic_uint8,423390390,71.3,16,GPU
dNMR04sSMs1Na9shx1k7,2024-09-10 18:00:40.834000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large_minimalistic,479766172,72.3,16,GPU
dNMR04sSMs1Na9shx1k7,2024-09-10 18:00:40.834000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small,482000259,67.5,16,GPU
dNMR04sSMs1Na9shx1k7,2024-09-10 18:00:40.834000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large,638402552,75.2,16,GPU
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.3_224,18814551,74.4,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.3_224_quant,24502089,74.4,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_160,8300039,68.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.4_224,19603203,75.0,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_128_quant,3400410,65.3,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_224,7307851,65.4,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_192_quant,4799141,58.2,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_224_quant,14823144,69.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_160,3486601,55.7,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_224_quant,8655684,65.4,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_128,2981035,65.3,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_128,2696972,50.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_96,2382480,51.2,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_224_quant,16537031,71.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_96_quant,3674570,60.3,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_224,14115820,71.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_192,9191797,68.7,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_192,10651113,70.7,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.4_224_quant,25498945,75.0,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_128,4441074,63.2,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_224,5665664,60.3,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_160,4628535,61.0,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_160_quant,9721230,68.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_192_quant,11377734,68.7,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_192,4294902,58.2,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_96_quant,2022266,51.2,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_224,12135957,69.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_128_quant,5422657,63.2,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_96_quant,1729726,45.5,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_128_quant,2545723,50.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_96_quant,3383457,58.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_96,3575273,60.3,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_160_quant,3623262,55.7,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_160,4648144,66.4,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_160_quant,4926855,61.0,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_96,1873184,45.5,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_128,3165312,57.7,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_192,5938417,63.9,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_96,2965937,58.8,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.35_224_quant,6366641,60.3,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_1.0_192_quant,13001738,70.7,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_128_quant,3338066,57.7,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.75_160_quant,5433066,66.4,1,CPU4
BhOyk0nuTR0GbQzrtwuX,2024-09-03 20:10:04.163000+00:00,Samsung Galaxy S24,mobilenet_v2_0.5_192_quant,6838828,63.9,1,CPU4
QJN39PD3XwcQJyl69RYF,2024-09-10 18:34:21.296000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_small_uint8,109307682,64.9,8,CPU4
QJN39PD3XwcQJyl69RYF,2024-09-10 18:34:21.296000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_uint8,277801197,73.9,8,CPU4
QJN39PD3XwcQJyl69RYF,2024-09-10 18:34:21.296000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_small_minimalistic,34246640,61.9,8,CPU4
QJN39PD3XwcQJyl69RYF,2024-09-10 18:34:21.296000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_large_minimalistic_uint8,151942265,71.3,8,CPU4
QJN39PD3XwcQJyl69RYF,2024-09-10 18:34:21.296000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_large_minimalistic,74295911,72.3,8,CPU4
QJN39PD3XwcQJyl69RYF,2024-09-10 18:34:21.296000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_small,42991067,67.5,8,CPU4
QJN39PD3XwcQJyl69RYF,2024-09-10 18:34:21.296000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_large,98686510,75.2,8,CPU4
tBBNzpsSPrFlgDQ4cSdI,2024-09-10 17:51:17.853000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small_uint8,186039817,64.9,16,NNAPI
tBBNzpsSPrFlgDQ4cSdI,2024-09-10 17:51:17.853000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_uint8,474297552,73.9,16,NNAPI
tBBNzpsSPrFlgDQ4cSdI,2024-09-10 17:51:17.853000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small_minimalistic,67942995,61.9,16,NNAPI
tBBNzpsSPrFlgDQ4cSdI,2024-09-10 17:51:17.853000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large_minimalistic_uint8,328240416,71.3,16,NNAPI
tBBNzpsSPrFlgDQ4cSdI,2024-09-10 17:51:17.853000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large_minimalistic,213942552,72.3,16,NNAPI
tBBNzpsSPrFlgDQ4cSdI,2024-09-10 17:51:17.853000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small,85514062,67.5,16,NNAPI
tBBNzpsSPrFlgDQ4cSdI,2024-09-10 17:51:17.853000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large,258713385,75.2,16,NNAPI
BGeEmfGjcoWtIhfzQPgt,2024-09-06 12:13:12.657000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_small_uint8,16923958,64.9,1,CPU4
BGeEmfGjcoWtIhfzQPgt,2024-09-06 12:13:12.657000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_uint8,38937135,73.9,1,CPU4
BGeEmfGjcoWtIhfzQPgt,2024-09-06 12:13:12.657000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_small_minimalistic,2957265,61.9,1,CPU4
BGeEmfGjcoWtIhfzQPgt,2024-09-06 12:13:12.657000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_large_minimalistic_uint8,24744141,71.3,1,CPU4
BGeEmfGjcoWtIhfzQPgt,2024-09-06 12:13:12.657000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_0.75_224_small,3546510,65.4,1,CPU4
BGeEmfGjcoWtIhfzQPgt,2024-09-06 12:13:12.657000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_large_minimalistic,8198437,72.3,1,CPU4
BGeEmfGjcoWtIhfzQPgt,2024-09-06 12:13:12.657000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_0.75_224_large,8115130,73.3,1,CPU4
BGeEmfGjcoWtIhfzQPgt,2024-09-06 12:13:12.657000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_small,4157161,67.5,1,CPU4
BGeEmfGjcoWtIhfzQPgt,2024-09-06 12:13:12.657000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_large,10885729,75.2,1,CPU4
faeGaXdzZDD31ZrUC1U8,2024-09-05 16:04:18.288000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_224,18131308,71.8,2,GPU
tdzdWHPvbqIR6058Hg8Z,2024-09-05 16:07:34.001000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_small_uint8,66108596,64.9,2,GPU
tdzdWHPvbqIR6058Hg8Z,2024-09-05 16:07:34.001000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_uint8,144322692,73.9,2,GPU
tdzdWHPvbqIR6058Hg8Z,2024-09-05 16:07:34.001000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_small_minimalistic,7345250,61.9,2,GPU
tdzdWHPvbqIR6058Hg8Z,2024-09-05 16:07:34.001000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_large_minimalistic_uint8,106657500,71.3,2,GPU
tdzdWHPvbqIR6058Hg8Z,2024-09-05 16:07:34.001000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_large_minimalistic,14601557,72.3,2,GPU
tdzdWHPvbqIR6058Hg8Z,2024-09-05 16:07:34.001000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_small,11919173,67.5,2,GPU
tdzdWHPvbqIR6058Hg8Z,2024-09-05 16:07:34.001000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_large,21430365,75.2,2,GPU
uFrHFc2kOsBgTA36hND3,2024-09-03 20:02:23.140000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_uint8,799486680,64.9,32,GPU
uFrHFc2kOsBgTA36hND3,2024-09-03 20:02:23.140000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_uint8,1910728555,73.9,32,GPU
uFrHFc2kOsBgTA36hND3,2024-09-03 20:02:23.140000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_minimalistic,1112477305,61.9,32,GPU
uFrHFc2kOsBgTA36hND3,2024-09-03 20:02:23.140000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic_uint8,1160766016,71.3,32,GPU
uFrHFc2kOsBgTA36hND3,2024-09-03 20:02:23.140000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic,1203528789,72.3,32,GPU
uFrHFc2kOsBgTA36hND3,2024-09-03 20:02:23.140000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small,1585782382,67.5,32,GPU
uFrHFc2kOsBgTA36hND3,2024-09-03 20:02:23.140000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large,1771046250,75.2,32,GPU
p09Ag14FKSYiPmclt6Cd,2024-09-06 14:40:55.790000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_small_uint8,318083776,64.9,16,GPU
p09Ag14FKSYiPmclt6Cd,2024-09-06 14:40:55.790000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_uint8,730783749,73.9,16,GPU
p09Ag14FKSYiPmclt6Cd,2024-09-06 14:40:55.790000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_small_minimalistic,322967995,61.9,16,GPU
p09Ag14FKSYiPmclt6Cd,2024-09-06 14:40:55.790000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_large_minimalistic_uint8,503442864,71.3,16,GPU
p09Ag14FKSYiPmclt6Cd,2024-09-06 14:40:55.790000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_large_minimalistic,416944323,72.3,16,GPU
p09Ag14FKSYiPmclt6Cd,2024-09-06 14:40:55.790000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_small,440057370,67.5,16,GPU
p09Ag14FKSYiPmclt6Cd,2024-09-06 14:40:55.790000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_large,584892916,75.2,16,GPU
olDrUOCUr4aIDenGJS0L,2024-09-06 12:05:44.466000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_small_uint8,117519193,64.9,8,GPU
olDrUOCUr4aIDenGJS0L,2024-09-06 12:05:44.466000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_uint8,298339583,73.9,8,GPU
olDrUOCUr4aIDenGJS0L,2024-09-06 12:05:44.466000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_small_minimalistic,9481145,61.9,8,GPU
olDrUOCUr4aIDenGJS0L,2024-09-06 12:05:44.466000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_large_minimalistic_uint8,203199088,71.3,8,GPU
olDrUOCUr4aIDenGJS0L,2024-09-06 12:05:44.466000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_large_minimalistic,17945130,72.3,8,GPU
olDrUOCUr4aIDenGJS0L,2024-09-06 12:05:44.466000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_small,14365807,67.5,8,GPU
olDrUOCUr4aIDenGJS0L,2024-09-06 12:05:44.466000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_large,27310912,75.2,8,GPU
eNVvwQ9tCogNnVlfisGC,2024-09-05 16:22:51.475000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_small_uint8,98166962,64.9,8,CPU4
eNVvwQ9tCogNnVlfisGC,2024-09-05 16:22:51.475000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_uint8,330689634,73.9,8,CPU4
eNVvwQ9tCogNnVlfisGC,2024-09-05 16:22:51.475000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_small_minimalistic,42775884,61.9,8,CPU4
eNVvwQ9tCogNnVlfisGC,2024-09-05 16:22:51.475000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_large_minimalistic_uint8,160951538,71.3,8,CPU4
eNVvwQ9tCogNnVlfisGC,2024-09-05 16:22:51.475000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_large_minimalistic,108144154,72.3,8,CPU4
eNVvwQ9tCogNnVlfisGC,2024-09-05 16:22:51.475000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_small,55922788,67.5,8,CPU4
eNVvwQ9tCogNnVlfisGC,2024-09-05 16:22:51.475000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_large,129786884,75.2,8,CPU4
QWurs35XRXMoYKMkicKx,2024-09-03 19:45:29.258000+00:00,Samsung Galaxy S24,mobilenet_v1_1.0_224,23184687,70.9,8,GPU
BhRTUQ485XNSRY7n5V9i,2024-09-10 17:46:25.730000+00:00,Samsung Galaxy S23,mobilenet_v1_1.0_224_quant,54120677,70.1,4,NNAPI
BhRTUQ485XNSRY7n5V9i,2024-09-10 17:46:25.730000+00:00,Samsung Galaxy S23,mobilenet_v1_1.0_224,88585989,70.9,4,NNAPI
HBOtGzVJbcT4XYwKKkc9,2024-09-10 17:52:51.389000+00:00,Samsung Galaxy S23,mobilenet_v1_1.0_224,4837943,70.9,2,GPU
vDuGjzs7rAv6zW19Elyv,2024-09-06 11:51:52.012000+00:00,Motorola Razr 50 Ultra,mobilenet_v2_1.0_224_quant,46965885,71.8,2,NNAPI
vDuGjzs7rAv6zW19Elyv,2024-09-06 11:51:52.012000+00:00,Motorola Razr 50 Ultra,mobilenet_v2_1.0_224,59654766,71.8,2,NNAPI
3DYqYeA9rhUaprexVxcg,2024-09-06 14:23:18.342000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_small_uint8,61634244,64.9,4,NNAPI
3DYqYeA9rhUaprexVxcg,2024-09-06 14:23:18.342000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_uint8,155543958,73.9,4,NNAPI
3DYqYeA9rhUaprexVxcg,2024-09-06 14:23:18.342000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_small_minimalistic,22435182,61.9,4,NNAPI
3DYqYeA9rhUaprexVxcg,2024-09-06 14:23:18.342000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_large_minimalistic_uint8,103555130,71.3,4,NNAPI
3DYqYeA9rhUaprexVxcg,2024-09-06 14:23:18.342000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_large_minimalistic,81767161,72.3,4,NNAPI
3DYqYeA9rhUaprexVxcg,2024-09-06 14:23:18.342000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_small,26468281,67.5,4,NNAPI
3DYqYeA9rhUaprexVxcg,2024-09-06 14:23:18.342000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_large,105512865,75.2,4,NNAPI
Sd761MZQvsWaM9zuaTYV,2024-09-03 19:38:25.878000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_uint8,139374609,64.9,4,NNAPI
Sd761MZQvsWaM9zuaTYV,2024-09-03 19:38:25.878000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_uint8,346907011,73.9,4,NNAPI
Sd761MZQvsWaM9zuaTYV,2024-09-03 19:38:25.878000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_minimalistic,18492129,61.9,4,NNAPI
Sd761MZQvsWaM9zuaTYV,2024-09-03 19:38:25.878000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic_uint8,228846894,71.3,4,NNAPI
Sd761MZQvsWaM9zuaTYV,2024-09-03 19:38:25.878000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic,38177343,72.3,4,NNAPI
Sd761MZQvsWaM9zuaTYV,2024-09-03 19:38:25.878000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small,82735234,67.5,4,NNAPI
Sd761MZQvsWaM9zuaTYV,2024-09-03 19:38:25.878000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large,51222930,75.2,4,NNAPI
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_160,5124296,68.8,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_1.4_224,7700495,75.0,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_224,3329453,65.4,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_160,2633646,55.7,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_128,4259244,65.3,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_128,2370651,50.8,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_96,3134817,51.2,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_224,5677500,71.8,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_192,4147344,68.7,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_192,5065443,70.7,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_128,4183672,63.2,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_224,2978255,60.3,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_160,2917369,61.0,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_192,2891953,58.2,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_224,4351015,69.8,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_96,4968255,60.3,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_160,4205313,66.4,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_96,2279896,45.5,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_128,2686849,57.7,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_192,3226120,63.9,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_96,3894635,58.8,1,GPU
qRaF7atHxFIJpgT9eO9J,2024-09-06 14:28:50.523000+00:00,OnePlus 9 Pro,mobilenet_v2_1.3_224,7339818,74.4,1,GPU
